,img,objects
2819,covid_memes_2980.png,person person person person person cell phone apple handbag
2820,covid_memes_4612.png,
2821,covid_memes_2801.png,tie person sports ball
2822,covid_memes_4393.png,person
2823,covid_memes_4587.png,person cell phone cup person
2824,covid_memes_354.png,person tie person person person
2825,covid_memes_3065.png,person person bottle
2826,covid_memes_699.png,person person person person person person person person person person person person person person person kite person person person person person person person
2827,covid_memes_59.png,person tie
2828,covid_memes_4281.png,
2829,covid_memes_4053.png,person
2830,covid_memes_5452.png,person person
2831,covid_memes_3139.png,person tie car person person person
2832,covid_memes_318.png,person person bottle
2833,covid_memes_3793.png,person
2834,covid_memes_3809.png,person person
2835,covid_memes_3817.png,sports ball
2836,covid_memes_4457.png,dog
2837,covid_memes_2955.png,laptop person person person mouse sports ball clock laptop book
2838,covid_memes_689.png,person tie
2839,covid_memes_4725.png,person person person
2840,covid_memes_3848.png,person car
2841,covid_memes_4374.png,
2842,covid_memes_963.png,cat cup cat toothbrush
2843,covid_memes_307.png,person person person bicycle
2844,covid_memes_2392.png,person tie
2845,covid_memes_2420.png,person person person
2846,covid_memes_4267.png,
2847,covid_memes_5339.png,person person person person cell phone person
2848,covid_memes_4420.png,person bottle bottle person
2849,covid_memes_5454.png,person boat
2850,covid_memes_250.png,dog
2851,covid_memes_3074.png,tie person
2852,covid_memes_2712.png,dog
2853,covid_memes_4816.png,person person person person person
2854,covid_memes_2272.png,person
2855,covid_memes_295.png,person person cell phone person person person cup handbag handbag
2856,covid_memes_4604.png,
2857,covid_memes_2871.png,cat person potted plant person
2858,covid_memes_449.png,person
2859,covid_memes_2352.png,person tie person
2860,covid_memes_388.png,person person person person person person bear person person
2861,covid_memes_906.png,person person person
2862,covid_memes_239.png,person tie
2863,covid_memes_758.png,person person person person person tie person pizza bowl dining table
2864,covid_memes_3318.png,person
2865,covid_memes_3922.png,person
2866,covid_memes_4991.png,person person cup
2867,covid_memes_4122.png,person person person person person person person person handbag person
2868,covid_memes_4709.png,cat cup
2869,covid_memes_363.png,person
2870,covid_memes_2501.png,person tie person person
2871,covid_memes_3903.png,person book book book book book
2872,covid_memes_3895.png,cat
2873,covid_memes_2687.png,donut person dog
2874,covid_memes_3006.png,
2875,covid_memes_2494.png,person person tie tie person person person
2876,covid_memes_4383.png,traffic light
2877,covid_memes_2839.png,person cell phone
2878,covid_memes_579.png,person tie person person person tie motorcycle
2879,covid_memes_2424.png,person person person person
2880,covid_memes_5681.png,person person
2881,covid_memes_217.png,person person
2882,covid_memes_3863.png,person person person person person person
2883,covid_memes_4088.png,person vase
2884,covid_memes_4294.png,person
2885,covid_memes_3777.png,dog bird
2886,covid_memes_5637.png,person person tie tie car chair
2887,covid_memes_2175.png,tie person
2888,covid_memes_2592.png,person person person dining table tie
2889,covid_memes_4295.png,bird book
2890,covid_memes_4942.png,person dog
2891,covid_memes_583.png,person person
2892,covid_memes_5413.png,person person person person person person person person
2893,covid_memes_2459.png,train
2894,covid_memes_2811.png,person person tie
2895,covid_memes_2596.png,person tie person person person person person person person person person person person
2896,covid_memes_35.png,person person person
2897,covid_memes_4044.png,person person person cake
2898,covid_memes_223.png,person potted plant cell phone
2899,covid_memes_778.png,person person person person person person person person person person person
2900,covid_memes_777.png,tie person person book cake book
2901,covid_memes_291.png,person person person person person person umbrella person
2902,covid_memes_399.png,person person person bottle person person donut
2903,covid_memes_3889.png,person zebra person zebra
2904,covid_memes_3328.png,person person person person person person person person person backpack person person person person person
2905,covid_memes_5545.png,person person person person person person person person person person tie cup person person person person person person person person person person person person person
2906,covid_memes_4696.png,person chair
2907,covid_memes_4719.png,person person
2908,covid_memes_337.png,person person teddy bear
2909,covid_memes_2379.png,book book
2910,covid_memes_3023.png,
2911,covid_memes_975.png,bus person person person person person person
2912,covid_memes_2765.png,person laptop
2913,covid_memes_841.png,person person person surfboard cell phone
2914,covid_memes_4983.png,person person tie cell phone person person
2915,covid_memes_3476.png,person person person person person person person person person person
2916,covid_memes_269.png,person broccoli person
2917,covid_memes_3780.png,car person person car car bus person
2918,covid_memes_3938.png,person
2919,covid_memes_5700.png,person horse
2920,covid_memes_2747.png,chair person chair person person person
2921,covid_memes_2932.png,
2922,covid_memes_2926.png,person person remote
2923,covid_memes_2346.png,person person person person person
2924,covid_memes_306.png,person
2925,covid_memes_2335.png,person
2926,covid_memes_679.png,person person person person chair person person
2927,covid_memes_5531.png,dog person person person person person person
2928,covid_memes_5655.png,person tie tv tv suitcase
2929,covid_memes_2946.png,person laptop laptop person clock person broccoli
2930,covid_memes_5557.png,
2931,covid_memes_3692.png,person person person person person tv tv
2932,covid_memes_4676.png,person person laptop
2933,covid_memes_2551.png,person person
2934,covid_memes_4087.png,person person cat
2935,covid_memes_2242.png,person person person person person person person person person person person
2936,covid_memes_5684.png,person tie person
2937,covid_memes_5073.png,tie umbrella person person umbrella person person person person
2938,covid_memes_4674.png,person bus
2939,covid_memes_4012.png,donut person person
2940,covid_memes_803.png,person person bicycle person
2941,covid_memes_446.png,person dog tie person dog person dog person
2942,covid_memes_3934.png,dog cat chair dog dog dog teddy bear
2943,covid_memes_2413.png,person tie
2944,covid_memes_4605.png,person cup person
2945,covid_memes_5297.png,person
2946,covid_memes_5042.png,
2947,covid_memes_3979.png,person
2948,covid_memes_835.png,person
2949,covid_memes_4986.png,dog
2950,covid_memes_2634.png,cat
2951,covid_memes_2562.png,person
2952,covid_memes_2499.png,person tv bottle
2953,covid_memes_2159.png,person person person tie person person person person person person person
2954,covid_memes_5205.png,person person person person person person person person person person person
2955,covid_memes_2404.png,person person person person person person laptop person person person
2956,covid_memes_237.png,person person person
2957,covid_memes_61.png,person tie book book book book book book book book book book book book book book book person book
2958,covid_memes_4114.png,bird person
2959,covid_memes_5079.png,person person person
2960,covid_memes_3296.png,person tie cup tie
2961,covid_memes_4548.png,person book person
2962,covid_memes_2903.png,person potted plant dining table
2963,covid_memes_293.png,person person
2964,covid_memes_4489.png,person
2965,covid_memes_5460.png,tie person
2966,covid_memes_4624.png,
2967,covid_memes_886.png,
2968,covid_memes_297.png,person tie person tie person tie
2969,covid_memes_4263.png,person
2970,covid_memes_2614.png,person person cup chair chair
2971,covid_memes_5661.png,person keyboard person person
2972,covid_memes_5450.png,person clock
2973,covid_memes_3314.png,person person clock person tie
2974,covid_memes_3103.png,bottle bottle bottle
2975,covid_memes_3989.png,person person person car person
2976,covid_memes_3088.png,person cat person bowl
2977,covid_memes_2909.png,person
2978,covid_memes_2210.png,person person person person person person person person person person person person person person
2979,covid_memes_2326.png,person tie tie
2980,covid_memes_3656.png,person person
2981,covid_memes_474.png,person person
2982,covid_memes_2694.png,person
2983,covid_memes_962.png,toilet cup cup chair
2984,covid_memes_5328.png,
2985,covid_memes_4893.png,person person person
2986,covid_memes_490.png,person person person
2987,covid_memes_2550.png,person person person person person
2988,covid_memes_2442.png,person car book book
2989,covid_memes_3930.png,
2990,covid_memes_22.png,person person person person
2991,covid_memes_5634.png,person tie
2992,covid_memes_2202.png,tie person person person person person person person person person person person tie tie person tie tie handbag tie tie tie
2993,covid_memes_5737.png,
2994,covid_memes_2535.png,person tie person person tv person
2995,covid_memes_5081.png,person person person person person person person potted plant
2996,covid_memes_3137.png,person person person person person person person person person person person cell phone person person person
2997,covid_memes_3310.png,suitcase bottle chair
2998,covid_memes_5510.png,person
2999,covid_memes_632.png,dog sports ball person
3000,covid_memes_1195.png,person person cup
3001,covid_memes_1305.png,person person person person
3002,covid_memes_1238.png,person person
3003,covid_memes_2048.png,person person
3004,covid_memes_1754.png,person person person chair car
3005,covid_memes_1479.png,person
3006,covid_memes_1427.png,person person person potted plant tv person potted plant chair couch bed
3007,covid_memes_1838.png,
3008,covid_memes_1422.png,cup dog cup bowl
3009,covid_memes_1881.png,person cup tv laptop
3010,covid_memes_1320.png,person dog dog
3011,covid_memes_1159.png,person person person person parking meter
3012,covid_memes_165.png,person cup person person person dog tie chair person chair
3013,covid_memes_1641.png,dog suitcase book
3014,covid_memes_1445.png,person cell phone
3015,covid_memes_1249.png,person person person person tennis racket person
3016,covid_memes_154.png,person tie person tie
3017,covid_memes_186.png,person car
3018,covid_memes_1606.png,person person person person person person person person person person person
3019,covid_memes_1466.png,person couch
3020,covid_memes_1037.png,clock person person
3021,covid_memes_1876.png,bottle
3022,covid_memes_2056.png,person person car tie person person
3023,covid_memes_1385.png,car
3024,covid_memes_1891.png,person
3025,covid_memes_2117.png,person chair person chair chair bottle cake bottle bottle bottle bottle bottle bottle bottle bottle bottle
3026,covid_memes_116.png,person
3027,covid_memes_1009.png,person person person tie person person person person person tie person person person person tie
3028,covid_memes_126.png,person
3029,covid_memes_1217.png,frisbee
3030,covid_memes_2129.png,person person
3031,covid_memes_1856.png,dog
3032,covid_memes_1557.png,person person remote
3033,covid_memes_1512.png,person tie
3034,covid_memes_1779.png,
3035,covid_memes_1689.png,person tie person tie
3036,covid_memes_2039.png,person
3037,covid_memes_139.png,person tie person bench
3038,covid_memes_1902.png,person person person person
3039,covid_memes_1840.png,person tie cup
3040,covid_memes_105.png,person backpack
3041,covid_memes_1979.png,
3042,covid_memes_1933.png,person person person person person person person person
3043,covid_memes_1802.png,person tie
3044,covid_memes_1504.png,person tie person person person person tie person person
3045,covid_memes_1827.png,person person person person person person person person person
3046,covid_memes_1898.png,person person remote sports ball remote
3047,covid_memes_1888.png,person couch
3048,covid_memes_1822.png,person person person person remote
3049,covid_memes_1264.png,book
3050,covid_memes_1725.png,person person dog person
3051,covid_memes_1377.png,person person donut
3052,covid_memes_2016.png,bird horse
3053,covid_memes_1794.png,bird
3054,covid_memes_1475.png,person person person laptop
3055,covid_memes_1047.png,person person
3056,covid_memes_179.png,person person person person person person person person
3057,covid_memes_1031.png,person person cup
3058,covid_memes_1810.png,bottle person person person person
3059,covid_memes_1875.png,person
3060,covid_memes_1307.png,person person
3061,covid_memes_112.png,person person
3062,covid_memes_1386.png,person person person
3063,covid_memes_1904.png,person person tv person person bottle person person
3064,covid_memes_1789.png,person
3065,covid_memes_1632.png,
3066,covid_memes_2101.png,person person person person keyboard person
3067,covid_memes_1240.png,person person person
3068,covid_memes_1526.png,person
3069,covid_memes_1498.png,person person person cake tv person person teddy bear person person person tv person tie person
3070,covid_memes_1337.png,person person person
3071,covid_memes_164.png,person
3072,covid_memes_1967.png,
3073,covid_memes_2094.png,person person person person tie tie
3074,covid_memes_1560.png,person wine glass wine glass cake
3075,covid_memes_2058.png,person
3076,covid_memes_2108.png,laptop tv book cup
3077,covid_memes_199.png,person person cat person bowl bird
3078,covid_memes_1839.png,person person person person person person person person person
3079,covid_memes_1032.png,person
3080,covid_memes_1132.png,book orange
3081,covid_memes_2065.png,bird vase vase
3082,covid_memes_2.png,person person person tie person potted plant tie potted plant suitcase couch tie potted plant
3083,covid_memes_1515.png,person person tie person person tie
3084,covid_memes_1518.png,person person donut person
3085,covid_memes_1133.png,person person person person person person person person person person person person
3086,covid_memes_2034.png,spoon bottle
3087,covid_memes_2046.png,person
3088,covid_memes_1585.png,person person car car car handbag
3089,covid_memes_189.png,person person person
3090,covid_memes_1395.png,person person
3091,covid_memes_1172.png,hot dog hot dog
3092,covid_memes_1462.png,person person potted plant
3093,covid_memes_18.png,person person person
3094,covid_memes_121.png,person tie person person tie
3095,covid_memes_1960.png,person person cow
3096,covid_memes_1067.png,person
3097,covid_memes_1852.png,person person person person
3098,covid_memes_2043.png,person dog
3099,covid_memes_1490.png,person banana
3100,covid_memes_1028.png,person dog
3101,covid_memes_1443.png,person remote clock
3102,covid_memes_1414.png,person chair person vase bottle
3103,covid_memes_1781.png,person person tie book book person tie book book
3104,covid_memes_1879.png,person chair
3105,covid_memes_1670.png,person
3106,covid_memes_1692.png,person person person cat
3107,covid_memes_1772.png,dog cup
3108,covid_memes_1220.png,tie person teddy bear
3109,covid_memes_1738.png,cat
3110,covid_memes_1367.png,person
3111,covid_memes_1999.png,person bowl dining table cup chair
3112,covid_memes_143.png,person
3113,covid_memes_1178.png,person person person person person refrigerator refrigerator
3114,covid_memes_1701.png,person wine glass
3115,covid_memes_1357.png,person person
3116,covid_memes_161.png,person person
3117,covid_memes_1537.png,person person person person bottle cup person person bottle cup dining table remote person cup cup cup cup
3118,covid_memes_1869.png,person person
3119,covid_memes_1635.png,person tie tie
3120,covid_memes_1925.png,person person person person person person person
3121,covid_memes_1985.png,person person tv cell phone person
3122,covid_memes_1675.png,person person car car
3123,covid_memes_1768.png,person person person person
3124,covid_memes_1563.png,person person person person person person person tv tv person tv oven person person tv
3125,covid_memes_2091.png,person tie
3126,covid_memes_1115.png,person person person person
3127,covid_memes_1726.png,person person
3128,covid_memes_2136.png,person
3129,covid_memes_2005.png,person bottle
3130,covid_memes_2102.png,person couch
3131,covid_memes_1831.png,dog person bed
3132,covid_memes_194.png,person person
3133,covid_memes_1728.png,dog dog dog dog
3134,covid_memes_1467.png,person person tie person person tie bottle person person person person
3135,covid_memes_1773.png,person person
3136,covid_memes_2111.png,cat
3137,covid_memes_1089.png,person
3138,covid_memes_1618.png,person person person person person
3139,covid_memes_1719.png,person person cup
3140,covid_memes_1552.png,person cat person
3141,covid_memes_10.png,person person person person person person person
3142,covid_memes_1972.png,person
3143,covid_memes_1872.png,person person person bottle bottle person pizza bottle cup bottle cake cup
3144,covid_memes_2041.png,handbag person
3145,covid_memes_1825.png,person bed tie book person bed
3146,covid_memes_1604.png,person person person car
3147,covid_memes_1409.png,person person person person person chair book
3148,covid_memes_1317.png,person person
3149,covid_memes_1804.png,person person person person baseball bat
3150,covid_memes_1835.png,person cat person truck
3151,covid_memes_1092.png,person
3152,covid_memes_1778.png,person
3153,covid_memes_1334.png,person person person person person person person person person person person person person person person person backpack person person
3154,covid_memes_1756.png,person person tv
3155,covid_memes_1630.png,person person person backpack
3156,covid_memes_1642.png,person person person person tie
3157,covid_memes_2126.png,bottle
3158,covid_memes_1000.png,
3159,covid_memes_1849.png,person person person person person person person person person person
3160,covid_memes_1617.png,person dining table
3161,covid_memes_1954.png,person person tie tie banana banana
3162,covid_memes_1650.png,person
3163,covid_memes_1655.png,person person person person chair tv person
3164,covid_memes_1602.png,person person person person person person person
3165,covid_memes_173.png,person person person person bottle person
3166,covid_memes_1295.png,stop sign stop sign
3167,covid_memes_1720.png,person
3168,covid_memes_107.png,person person
3169,covid_memes_1760.png,person
3170,covid_memes_1717.png,bottle clock
3171,covid_memes_1252.png,person
3172,covid_memes_169.png,person person person person person person person person
3173,covid_memes_1408.png,
3174,covid_memes_158.png,person person person person tie person person
3175,covid_memes_1863.png,person
3176,covid_memes_2119.png,person
3177,covid_memes_1648.png,dog
3178,covid_memes_1082.png,dog bird person
3179,covid_memes_1155.png,person banana
3180,covid_memes_1608.png,person clock
3181,covid_memes_2038.png,person person person
3182,covid_memes_19.png,person tie
3183,covid_memes_1865.png,person orange broccoli apple donut
3184,covid_memes_190.png,person person
3185,covid_memes_2009.png,person tie person
3186,covid_memes_2008.png,person person person
3187,covid_memes_1046.png,person
3188,covid_memes_1915.png,person person person person
3189,covid_memes_1788.png,person person bus
3190,covid_memes_1077.png,person sports ball
3191,covid_memes_1432.png,person
3192,covid_memes_1401.png,person person
3193,covid_memes_1157.png,person dog person
3194,covid_memes_1033.png,person
3195,covid_memes_1125.png,person tie
3196,covid_memes_1040.png,dog bear
3197,covid_memes_2145.png,person cup bottle person person person
3198,covid_memes_1187.png,person
3199,covid_memes_185.png,person
3200,covid_memes_2030.png,person
3201,covid_memes_1190.png,person chair
3202,covid_memes_1699.png,person person chair
3203,covid_memes_108.png,person
3204,covid_memes_1429.png,person
3205,covid_memes_1890.png,
3206,covid_memes_1664.png,person person wine glass wine glass person person person
3207,covid_memes_1685.png,person
3208,covid_memes_2062.png,person
3209,covid_memes_1911.png,person tie cup person book
3210,covid_memes_1851.png,person bowl person person person cup person cup person chair sink dining table
3211,covid_memes_204.png,person tie clock
3212,covid_memes_1184.png,person
3213,covid_memes_1816.png,dog car car car car car car car car car car
3214,covid_memes_104.png,person person person
3215,covid_memes_2146.png,person person person person person bird remote
3216,covid_memes_1795.png,suitcase person bird
3217,covid_memes_100.png,person
3218,covid_memes_1887.png,person bench
3219,covid_memes_1758.png,person person
3220,covid_memes_1892.png,person cell phone
3221,covid_memes_1208.png,book book book
3222,covid_memes_1438.png,person toothbrush person toothbrush person
3223,covid_memes_2068.png,cat
3224,covid_memes_1610.png,person person bottle bottle person person person
3225,covid_memes_1598.png,person car
3226,covid_memes_1059.png,person
3227,covid_memes_1356.png,cat cat suitcase toothbrush
3228,covid_memes_174.png,person person bowl person person
3229,covid_memes_1649.png,person person chair person person person person tv laptop laptop person dog
3230,covid_memes_1016.png,person person person person bird person person
3231,covid_memes_1763.png,person
3232,covid_memes_1968.png,person car person
3233,covid_memes_1108.png,person person person person person person person bottle umbrella
3234,covid_memes_1017.png,toilet
3235,covid_memes_1400.png,person
3236,covid_memes_1980.png,bird
3237,covid_memes_1165.png,person person person
3238,covid_memes_1226.png,person person
3239,covid_memes_1653.png,person dog remote cat person
3240,covid_memes_2052.png,person
3241,covid_memes_1755.png,
3242,covid_memes_1538.png,
3243,covid_memes_1380.png,person teddy bear person
3244,covid_memes_1457.png,person person
3245,covid_memes_2025.png,person person person car
3246,covid_memes_1803.png,person
3247,covid_memes_2148.png,tie person person person tie person person person tie person tie person person person person person tie handbag tie tie
3248,covid_memes_1813.png,person person wine glass
3249,covid_memes_101.png,person person sports ball person
3250,covid_memes_2152.png,person
3251,covid_memes_1814.png,person person person person person person
3252,covid_memes_1183.png,
3253,covid_memes_1751.png,teddy bear teddy bear person
3254,covid_memes_2045.png,person
3255,covid_memes_1039.png,person person
3256,covid_memes_1447.png,person person teddy bear
3257,covid_memes_1986.png,person person person
3258,covid_memes_1573.png,person
3259,covid_memes_1961.png,person person teddy bear
3260,covid_memes_2032.png,person person person person person
3261,covid_memes_1044.png,person toilet handbag
3262,covid_memes_2143.png,person tv
3263,covid_memes_1620.png,person
3264,covid_memes_1076.png,person refrigerator person person refrigerator apple person
3265,covid_memes_1509.png,person
3266,covid_memes_1182.png,person tie person person person person person person person
3267,covid_memes_2121.png,person
3268,covid_memes_2076.png,person person bottle baseball bat
3269,covid_memes_1502.png,person person person person remote
3270,covid_memes_1651.png,person tie chair person person chair person chair chair person chair
3271,covid_memes_1588.png,
3272,covid_memes_1279.png,
3273,covid_memes_1248.png,person
3274,covid_memes_1739.png,
3275,covid_memes_1959.png,person person person tv
3276,covid_memes_2109.png,person
3277,covid_memes_2116.png,person person person person person chair person chair chair chair
3278,covid_memes_1704.png,person person person person bottle
3279,covid_memes_2090.png,person couch
3280,covid_memes_1712.png,dog
3281,covid_memes_1669.png,person cat
3282,covid_memes_203.png,teddy bear teddy bear
3283,covid_memes_178.png,person
3284,covid_memes_110.png,person person skateboard
3285,covid_memes_1853.png,person
3286,covid_memes_1723.png,toilet cup cup person
3287,covid_memes_1435.png,person book cup
3288,covid_memes_1790.png,person person tie sports ball tie
3289,covid_memes_111.png,person car cell phone
3290,covid_memes_1541.png,person person person
3291,covid_memes_1068.png,bottle bottle bottle bottle wine glass wine glass
3292,covid_memes_1034.png,
3293,covid_memes_1103.png,person person
3294,covid_memes_1929.png,person
3295,covid_memes_130.png,person person person person
3296,covid_memes_132.png,person person tie clock cell phone person
3297,covid_memes_1688.png,person person
3298,covid_memes_1517.png,person person
3299,covid_memes_1173.png,person person tie
3300,covid_memes_1212.png,person person person person person
3301,covid_memes_1880.png,person tie bottle person person vase
3302,covid_memes_1312.png,bird bird clock bird
3303,covid_memes_1006.png,person person person person chair
3304,covid_memes_1753.png,person chair couch
3305,covid_memes_1894.png,person person
3306,covid_memes_1244.png,dog
3307,covid_memes_1423.png,person
3308,covid_memes_1098.png,person person apple
3309,covid_memes_2154.png,person person person tie person person person tie person backpack
3310,covid_memes_1629.png,person person person tie person
3311,covid_memes_1325.png,clock orange
3312,covid_memes_1421.png,person person person person
3313,covid_memes_1074.png,laptop
3314,covid_memes_1494.png,person cup person person
3315,covid_memes_1903.png,tv person toilet person person potted plant
3316,covid_memes_2031.png,sports ball
3317,covid_memes_1683.png,bird bird
3318,covid_memes_1625.png,person horse cup person person person remote person cup person person person
3319,covid_memes_1981.png,
3320,covid_memes_1885.png,person
3321,covid_memes_1213.png,person surfboard truck
3322,covid_memes_1442.png,person person book chair person
3323,covid_memes_1288.png,person person
3324,covid_memes_1909.png,person person person tie tie refrigerator microwave
3325,covid_memes_1709.png,person refrigerator
3326,covid_memes_1995.png,person cat
3327,covid_memes_168.png,teddy bear
3328,covid_memes_1553.png,person tie person
3329,covid_memes_1381.png,person person person tie
3330,covid_memes_191.png,person person person person
3331,covid_memes_1791.png,person person car car person
3332,covid_memes_1837.png,person person chair
3333,covid_memes_1004.png,person person person person person tv remote person carrot
3334,covid_memes_1645.png,person person person tie bird person
3335,covid_memes_1603.png,person person
3336,covid_memes_200.png,teddy bear chair
3337,covid_memes_2004.png,person person person person person remote donut
3338,covid_memes_1242.png,dog
3339,covid_memes_1638.png,person person
3340,covid_memes_1484.png,person person person person tie person person person
3341,covid_memes_1554.png,cell phone carrot person book person
3342,covid_memes_1786.png,person person teddy bear
3343,covid_memes_1221.png,person person person skateboard person person person
3344,covid_memes_2084.png,bicycle person person bicycle person person person person bicycle bicycle
3345,covid_memes_1989.png,person person
3346,covid_memes_1140.png,
3347,covid_memes_1927.png,person person
3348,covid_memes_1687.png,dog
3349,covid_memes_2114.png,person tv
3350,covid_memes_109.png,person person person person person person person person person person person person person truck
3351,covid_memes_1013.png,person person person person tie cell phone
3352,covid_memes_12.png,person person tie person person
3353,covid_memes_1591.png,person
3354,covid_memes_183.png,person person
3355,covid_memes_1899.png,
3356,covid_memes_214.png,person book
3357,covid_memes_1270.png,bottle person
3358,covid_memes_1799.png,person person person
3359,covid_memes_1609.png,person tie person handbag handbag person
3360,covid_memes_153.png,person person tie person person tv person
3361,covid_memes_1071.png,person person person person cell phone baseball bat person person
3362,covid_memes_1005.png,
3363,covid_memes_123.png,dog
3364,covid_memes_2087.png,person person person person person person chair chair chair chair person chair handbag chair chair chair chair chair chair chair chair chair
3365,covid_memes_1818.png,person person
3366,covid_memes_1440.png,person person person tie
3367,covid_memes_1952.png,person car truck car
3368,covid_memes_1836.png,person person person person person
3369,covid_memes_1811.png,dog
3370,covid_memes_1713.png,person person person person cell phone bed
3371,covid_memes_1727.png,person person
3372,covid_memes_1824.png,cat
3373,covid_memes_1893.png,person
3374,covid_memes_1398.png,person
3375,covid_memes_1134.png,person person
3376,covid_memes_1060.png,person person person person person handbag cat dog
3377,covid_memes_162.png,person person tie person cake
3378,covid_memes_1406.png,person person person
3379,covid_memes_1129.png,person person bicycle person
3380,covid_memes_1389.png,person person person
3381,covid_memes_1486.png,person
3382,covid_memes_1113.png,person person
3383,covid_memes_1561.png,person tie person person person person person person tie clock person person person person
3384,covid_memes_151.png,person tie person person tie
3385,covid_memes_1448.png,person person tie
3386,covid_memes_1022.png,bottle bottle person bottle refrigerator
3387,covid_memes_1041.png,person
3388,covid_memes_193.png,person
3389,covid_memes_1476.png,person
3390,covid_memes_1525.png,person car person person car person tv person person
3391,covid_memes_1926.png,person person person person
3392,covid_memes_21.png,person person sports ball bird
3393,covid_memes_211.png,person person
3394,covid_memes_1681.png,vase
3395,covid_memes_1643.png,dog sports ball dog
3396,covid_memes_1707.png,cup cup
3397,covid_memes_2066.png,person person
3398,covid_memes_1895.png,person person person person
3399,covid_memes_1021.png,person person person person person person person person person person person person
3400,covid_memes_1465.png,person
3401,covid_memes_1276.png,person
3402,covid_memes_1992.png,person laptop person bird person person person chair laptop book person tv
3403,covid_memes_201.png,person
3404,covid_memes_1859.png,dog
3405,covid_memes_1106.png,person person bottle bottle bottle
3406,covid_memes_1595.png,person person person person person person person person person person person person person person
3407,covid_memes_128.png,person toothbrush person person
3408,covid_memes_1259.png,bottle
3409,covid_memes_124.png,person person person chair tie person
3410,covid_memes_1667.png,person person person
3411,covid_memes_2060.png,person person person person bed handbag person person cell phone person person
3412,covid_memes_1976.png,person person car car car car dog
3413,covid_memes_1949.png,person person tie person person person person tie
3414,covid_memes_1014.png,person
3415,covid_memes_1411.png,person person person baseball bat person person
3416,covid_memes_1659.png,teddy bear bird
3417,covid_memes_1997.png,person person
3418,covid_memes_1535.png,
3419,covid_memes_1652.png,person
3420,covid_memes_1456.png,person person tie tie person person
3421,covid_memes_1883.png,person person person
3422,covid_memes_1275.png,
3423,covid_memes_1110.png,person person horse
3424,covid_memes_1848.png,person
3425,covid_memes_1372.png,person person
3426,covid_memes_1170.png,person person person person person cake bowl cake
3427,covid_memes_1694.png,person
3428,covid_memes_1256.png,person person
3429,covid_memes_1072.png,person person
3430,covid_memes_1543.png,person
3431,covid_memes_1061.png,teddy bear person
3432,covid_memes_1361.png,person laptop person keyboard tv
3433,covid_memes_2142.png,bottle bottle person bird bottle bottle book bottle
3434,covid_memes_1019.png,
3435,covid_memes_1225.png,person tie tv
3436,covid_memes_1626.png,person cup
3437,covid_memes_1516.png,person tv person
3438,covid_memes_2073.png,person book book book book book book book book book book book book book book
3439,covid_memes_2096.png,person
3440,covid_memes_1185.png,person zebra vase
3441,covid_memes_1102.png,person person vase
3442,covid_memes_1405.png,person umbrella person
3443,covid_memes_163.png,person person laptop person person
3444,covid_memes_1544.png,person dog
3445,covid_memes_1928.png,person
3446,covid_memes_1583.png,person tv tv
3447,covid_memes_1446.png,person tie
3448,covid_memes_1483.png,person person teddy bear handbag
3449,covid_memes_1191.png,person chair car person person person car chair chair
3450,covid_memes_1088.png,person
3451,covid_memes_1054.png,car dog dog person
3452,covid_memes_1119.png,person
3453,covid_memes_131.png,person
3454,covid_memes_1128.png,person
3455,covid_memes_1353.png,dog person person chair
3456,covid_memes_145.png,tie person person tie sports ball person
3457,covid_memes_1850.png,person person tie tie
3458,covid_memes_1390.png,person person person person
3459,covid_memes_1990.png,
3460,covid_memes_1906.png,person person
3461,covid_memes_208.png,tie person tie tie person person dining table person
3462,covid_memes_1230.png,person person cup dog cup cup
3463,covid_memes_1369.png,person person person dog backpack person
3464,covid_memes_171.png,
3465,covid_memes_1792.png,tie person person person tie person person person person person person person person
3466,covid_memes_1601.png,person laptop
3467,covid_memes_2150.png,person chair person
3468,covid_memes_1085.png,person person
3469,covid_memes_2035.png,person person person person person person
3470,covid_memes_1584.png,dog
3471,covid_memes_2057.png,person
3472,covid_memes_2083.png,person person cell phone
3473,covid_memes_1437.png,bottle person bottle person person person person bottle bottle person bottle person bottle wine glass person
3474,covid_memes_1912.png,person person person person person person horse
3475,covid_memes_148.png,person tie person person person person person person
3476,covid_memes_187.png,person person person person
3477,covid_memes_1636.png,person person person bird person person cat person person vase person dog person
3478,covid_memes_1666.png,person person person person car person
3479,covid_memes_2128.png,person person person
3480,covid_memes_1058.png,person tv laptop
3481,covid_memes_1331.png,person person person person laptop person
3482,covid_memes_1375.png,person
3483,covid_memes_2085.png,person person person person person
3484,covid_memes_1731.png,person tie
3485,covid_memes_1770.png,person person tie person tie person person
3486,covid_memes_1111.png,cell phone cell phone dining table
3487,covid_memes_1012.png,umbrella
3488,covid_memes_1038.png,cow cow cow cow cow elephant cow cow dog teddy bear dog horse
3489,covid_memes_2006.png,person person person person person person person person baseball bat
3490,covid_memes_1450.png,person person bicycle person person person person person person person person person laptop person person
3491,covid_memes_181.png,
3492,covid_memes_144.png,person person tie tie person person person person person person person person person
3493,covid_memes_1745.png,person
3494,covid_memes_2144.png,person person
3495,covid_memes_1468.png,person book book bicycle tv tie book
3496,covid_memes_1730.png,person person person person
3497,covid_memes_2018.png,car car
3498,covid_memes_1368.png,person couch
3499,covid_memes_2017.png,person person tie chair
3500,covid_memes_106.png,person person person
3501,covid_memes_1439.png,person person person person person person person person person
